Index,Time,mtr.state.i_dq.v1,mtr.state.pos_spd_e.v1,mtr.reference.u_dq.v1,mtr.state.pos_spd_e.v2
414,0.413979,0.0505095869,2.98570299,0.19524096,-39.7053909
415,0.414964,0.0500264876,2.97896624,0.1958749,-68.4004669
416,0.415969,0.0510888994,2.97490358,0.192885369,-39.4685211
417,0.416965,0.0502174497,2.96818209,0.193316728,-68.2637863
418,0.417965,0.0510890521,2.96413088,0.192264795,-39.3896561
419,0.418965,0.0506054871,2.95742464,0.190600961,-68.2041626
420,0.419964,0.0503206775,2.95337343,0.191131219,-39.3552513
421,0.420965,0.0479968488,2.94666338,0.190224648,-68.1984253
422,0.421979,0.0479021743,2.94261599,0.194080204,-39.3519402
423,0.422964,0.0494486578,2.93590975,0.194579929,-68.1965179
424,0.423965,0.0499328524,2.93186235,0.192800924,-39.3508377
425,0.424980,0.0519639365,2.92515612,0.191858679,-68.1817627
426,0.425969,0.0473242477,2.92110872,0.192063138,-39.3423271
427,0.426964,0.0484957471,2.91867113,0.189709455,-22.7013588
428,0.427968,0.0496365689,2.91293001,0.18779853,-58.5887756
429,0.428965,0.0506053455,2.90946627,0.187598765,-33.8069687
430,0.429968,0.0654039532,2.90311098,0.17803283,-64.9969482
431,0.430965,0.0489650592,2.89927721,0.186737671,-37.5046196
432,0.431969,0.0510899536,2.89696932,0.187451616,-21.6409626
433,0.432965,0.0495428406,2.89130831,0.187608078,-57.9627838
434,0.433969,0.047211621,2.88789034,0.189140975,-33.4457588
435,0.434965,0.0544845276,2.88156176,0.186994478,-64.7885208
436,0.435966,0.0522451587,2.87774706,0.18637006,-37.3843536
437,0.436982,0.0470481291,2.8754468,0.187584922,-21.5715656
438,0.437967,0.0494504869,2.8697896,0.185320199,-57.9368591
439,0.438968,0.0454771519,2.86637926,0.186834976,-33.4307976
440,0.439967,0.0471167341,2.86431932,0.187135845,-19.2902794
441,0.440967,0.0483882055,2.86307955,0.185033545,-11.1309013
442,0.441966,0.050513275,2.85806322,0.183317676,-51.8982582
443,0.442967,0.0514840558,2.85503817,0.183492362,-29.9463978
444,0.443966,0.0448990911,2.85321474,0.185475737,-17.279707
445,0.444967,0.0530321077,2.85211229,0.181639671,-9.97075748
446,0.445966,0.0500280522,2.85144854,0.182183057,-5.75333881
447,0.447025,0.0491486453,2.84678316,0.183973715,-48.8094063
448,0.447978,0.0529413223,2.8439641,0.181628913,-28.1640644
449,0.448967,0.0542780943,2.84226656,0.181067184,-16.2512627
450,0.449968,0.0498454981,2.84124422,0.183691785,-9.3773241
451,0.450966,0.0517587215,2.83635759,0.183167174,-50.8864059
452,0.451967,0.0505139567,2.83341646,0.183232948,-29.3625374
453,0.452965,0.0479032807,2.831635,0.186116397,-16.9428082
454,0.453967,0.0510305949,2.83056307,0.18180126,-9.77636051
455,0.454965,0.0505140536,2.82991457,0.18275106,-5.64116764
456,0.455967,0.0509998351,2.82952929,0.183976933,-3.25507355
457,0.456966,0.0490567498,2.82929277,0.184641138,-1.87824655
458,0.457965,0.0573160462,2.82488298,0.179334179,-46.5733986
459,0.458980,0.0535787717,2.82222414,0.180304393,-26.8738403
460,0.459968,0.0525486469,2.82061815,0.179110304,-15.5067768
461,0.460964,0.050695613,2.81964922,0.179402724,-8.9477396
462,0.461968,0.0484799631,2.81906939,0.181758314,-5.16303587
463,0.462965,0.0489659086,2.81871462,0.181470498,-2.97918129
464,0.463969,0.0512721278,2.81850481,0.181448922,-1.71905088
465,0.464966,0.0499378145,2.81837511,0.183102295,-0.991928875
466,0.465965,0.0524252169,2.81829882,0.181603551,-0.572364032
467,0.466967,0.0498472266,2.81824923,0.183165759,-0.330266207
468,0.467966,0.0496330559,2.81822252,0.184052214,-0.190570623
469,0.468967,0.0489659086,2.81820726,0.183532655,-0.109963298
470,0.469982,0.0502096042,2.81819582,0.181381479,-0.063451156
471,0.470968,0.0490565002,2.81819201,0.181564882,-0.0366126634
472,0.471969,0.051486291,2.81818819,0.181264549,-0.0211262852
473,0.472968,0.0454406217,2.81818438,0.18448922,-0.0121903149
474,0.473965,0.0510003306,2.81818056,0.182035625,-0.00703407079
475,0.474965,0.0502096042,2.81818056,0.181794822,-0.00405880809
476,0.475967,0.0515768826,2.81818056,0.180342153,-0.00234201853
477,0.476966,0.0479939915,2.81818056,0.18241556,-0.00135139446
478,0.477968,0.0501190089,2.81818056,0.181710377,-0.000779783295
479,0.478983,0.0497236401,2.81818056,0.181490019,-0.000449951534
480,0.479968,0.0496330485,2.81818056,0.182171255,-0.000259631604
481,0.480976,0.0431674197,2.81818056,0.187102795,-0.000149812957
482,0.481978,0.0518816561,2.81818056,0.184152335,-8.64452595e-05
483,0.482968,0.0484799519,2.81818056,0.184497476,-4.98807494e-05
484,0.483964,0.0558269098,2.81818056,0.180201426,-2.87822513e-05
485,0.484969,0.0520628393,2.81818056,0.181359902,-1.66079699e-05
486,0.485966,0.0510909222,2.81818056,0.180164739,-9.58315104e-06
487,0.486966,0.048084829,2.82244921,0.182545707,45.4896049
488,0.487968,0.0518491268,2.82502413,0.180987105,26.2484684
489,0.488966,0.0468408279,2.82657671,0.18495588,15.1459236
490,0.489969,0.049937427,2.82751131,0.184736967,8.73952007
491,0.490967,0.0541873947,2.82807589,0.180942729,5.04288864
492,0.491967,0.0491476543,2.82841921,0.181394368,2.90985394
493,0.492965,0.0479033105,2.82862139,0.185829177,1.67904758
494,0.493966,0.0495425202,2.82874727,0.187405303,0.968846142
495,0.494980,0.0526390783,2.82882357,0.184139684,0.559044778
496,0.495968,0.0545510985,2.82886934,0.182293504,0.322580725
497,0.496969,0.0537015758,2.82889605,0.182174429,0.186135933
498,0.497969,0.0537015721,2.82890749,0.180539966,0.107404388
499,0.498966,0.0458692499,2.82892275,0.183193251,0.0619746149
500,0.499966,0.046173159,2.82892656,0.186141416,0.0357606709
501,0.500968,0.0475994051,2.82893038,0.186167061,0.0206346661
502,0.501967,0.0546420403,2.82893038,0.180316553,0.0119066406
503,0.502969,0.0344833434,2.82893419,0.190958828,0.00687038433
504,0.503969,0.0517584532,2.82893419,0.184512287,0.00396435754
505,0.504969,0.0480851829,2.82893419,0.184511989,0.00228751847
506,0.505979,0.0506050177,2.82893419,0.183840275,0.00131994672
507,0.506968,0.0505140796,2.82893419,0.18473883,0.00076163729
508,0.507966,0.0493603945,2.83320284,0.18548353,45.4759293
509,0.508965,0.0505138934,2.83577394,0.183571652,26.2405777
510,0.509967,0.0463550985,2.83732653,0.188793853,15.1413708
511,0.510967,0.0526388027,2.83826113,0.183882326,8.7368927
512,0.511968,0.0450807735,2.83882952,0.187467784,5.04137278
513,0.512967,0.047811944,2.83916903,0.186358348,2.90897918
514,0.513968,0.0580717213,2.8393712,0.180489421,1.67854273
515,0.514967,0.0484801158,2.84376574,0.18336156,46.4581642
516,0.515965,0.0522445701,2.84641695,0.184412509,26.8073483
517,0.516981,0.0468406454,2.84801531,0.185354292,15.4684095
518,0.517968,0.0501196608,2.84897661,0.185271099,8.92560101
519,0.518968,0.0490571931,2.84955645,0.187585846,5.1502614
520,0.519965,0.051759202,2.8499074,0.186302409,2.97181034
521,0.520969,0.0454116873,2.85012102,0.188948333,1.71479774
522,0.521965,0.0545528419,2.85024691,0.185048297,0.989474714
523,0.522969,0.0533071198,2.8503232,0.184843004,0.570947945
524,0.523965,0.0421052948,2.85036898,0.190125495,0.329449087
525,0.524969,0.0447156504,2.85466433,0.189682662,45.6655884
526,0.525965,0.0542778708,2.85725451,0.183770552,26.3500137
527,0.526969,0.0484802127,2.85881472,0.186211437,15.2045174
528,0.527969,0.0465391316,2.85976076,0.184450999,8.77332973
529,0.528983,0.0522448309,2.86032915,0.183171466,5.06239748
530,0.529968,0.050211858,2.86067247,0.181834504,2.92111087
531,0.530966,0.049450729,2.86087847,0.182896465,1.68554306
532,0.531979,0.0517597459,2.86526918,0.181089848,46.462204
533,0.532969,0.0509059466,2.8679204,0.181362122,26.809679
534,0.533968,0.0502123237,2.86951876,0.183891296,15.4697542
535,0.534969,0.0649734512,2.87048006,0.176053941,8.92637634
536,0.535968,0.0502124093,2.87106371,0.183101371,5.15070868
537,0.536969,0.049150195,2.87568331,0.183890983,48.4616776
538,0.537968,0.0489652865,2.87846804,0.185299203,27.9634171
539,0.538969,0.0517602675,2.8801465,0.183744013,16.1354847
540,0.539965,0.048665572,2.88116121,0.181190386,9.31051731
541,0.540980,0.0512754172,2.88177156,0.183165222,5.37236643
542,0.541969,0.0441168994,2.88640642,0.187163696,48.5754585
543,0.542968,0.0516677126,2.88920259,0.184969515,28.0290718
544,0.543969,0.0467473455,2.89088869,0.188668281,16.1733704
545,0.544968,0.0507181808,2.89190722,0.185887411,9.33237839
546,0.545969,0.0514817648,2.89252138,0.186358377,5.38498068
547,0.546968,0.0505121723,2.89715624,0.1879123,48.5968552
548,0.547969,0.050605312,2.89995623,0.186769709,28.0414181
549,0.548968,0.0536060594,2.90164232,0.184365243,16.1804943
550,0.549969,0.0490583293,2.90266085,0.187357187,9.33648872
551,0.550969,0.0448087342,2.90754366,0.190445721,50.8769608
552,0.551981,0.0495429263,2.91048479,0.188613728,29.3570862
553,0.552969,0.0596990623,2.91226244,0.181333587,16.9396629
554,0.553968,0.0494492874,2.91333437,0.188217849,9.77454567
555,0.554969,0.0521521531,2.91397905,0.186158702,5.64012051
556,0.555968,0.0510896705,2.9186368,0.187350586,48.7299614
557,0.556969,0.0474181473,2.92144442,0.187400624,28.1182232
558,0.557968,0.0501211658,2.92313814,0.188137218,16.2248116
559,0.558969,0.0510895401,2.92842913,0.188529179,54.8516693
560,0.559968,0.0505111776,2.93161821,0.19004181,31.6505775
561,0.560969,0.0493544266,2.93354464,0.189229235,18.2630558
562,0.561968,0.0433692262,2.93896914,0.192770302,56.0277786
563,0.562983,0.0496376306,2.94224596,0.190226212,32.3292198
564,0.563968,0.049543079,2.9484868,0.191151917,64.1301346
565,0.564967,0.050026834,2.95225191,0.188574269,37.0044518
566,0.565968,0.0494480059,2.9587903,0.191051006,66.8419647
567,0.566967,0.0501219369,2.9627347,0.190967128,38.5692329
568,0.567969,0.0501220599,2.9693799,0.191751242,67.744873
569,0.568968,0.0488686189,2.97339296,0.193732277,39.090229
570,0.569969,0.0515721105,2.9800725,0.193500653,68.0313873
571,0.570968,0.0437518433,2.98410463,0.197663978,39.2555542
572,0.571969,0.0498316363,2.99080706,0.192225322,68.1408997
573,0.572969,0.0501225367,2.99484682,0.191909239,39.3187447
574,0.574100,0.0527302586,3.00155306,0.189920992,68.1773605
575,0.574965,0.0543721206,3.00986528,0.187200129,84.8152771
576,0.575969,0.0485778861,3.01487398,0.192730486,48.9402161
577,0.576965,0.0456826352,3.02216768,0.195339933,73.7291565
578,0.577969,0.0484810285,3.03083086,0.195975363,88.0187836
579,0.578965,0.0530234277,3.04032564,0.192344695,96.2783203
580,0.579969,0.0534082539,3.04604769,0.192727104,55.5546341
581,0.580965,0.0510877371,3.05377245,0.194106668,77.5458145
582,0.581969,0.0516679585,3.05843019,0.193280593,44.7455826
583,0.582965,0.0509998277,3.06550646,0.194359615,71.2946396
584,0.583969,0.050123971,3.07403994,0.194743335,86.6281281
585,0.585189,0.0475179069,3.07918978,0.197229356,49.9862709
586,0.586037,0.0396710336,3.08656359,0.198595881,74.3327484
587,0.586969,0.0522488207,3.09527636,0.197600588,88.3670654
588,0.587981,0.0469377153,3.10053301,0.200523943,50.9896736
589,0.588969,0.0471193343,3.10797167,0.200208917,74.9117355
590,0.589968,0.0511869192,3.1167264,0.196487144,88.715271
591,0.590969,0.0499238819,3.12627077,0.197525203,96.6660919
592,0.591968,0.0508073382,3.13629961,0.195378229,101.267998
593,0.592969,0.05156691,3.14234591,0.194836542,58.4337845
594,0.593968,0.0491643287,3.1502614,0.195717245,79.2071381
595,0.594964,0.0502269417,3.15930223,0.195587307,91.1796875
596,0.596113,0.0516678765,3.16902208,0.194904968,98.1022263
597,0.596978,0.0489613749,3.17915392,0.196346611,102.09668
598,0.597965,0.0468369238,3.1895299,0.197648525,104.387444
599,0.598969,0.0697940961,3.19578981,0.185528234,60.2337723
600,0.599965,0.0465631038,3.20383501,0.196659729,80.2457733
601,0.600964,0.0507089384,3.21294832,0.194853663,91.779007
602,0.601965,0.0501263924,3.22271776,0.196652174,98.4480438
603,0.602965,0.0501265451,3.2328763,0.195302352,102.296219
604,0.603966,0.0521466359,3.24327135,0.1956615,104.502579
605,0.604965,0.0491693541,3.25380754,0.196378261,105.789818
606,0.605966,0.0517725684,3.26443148,0.196431667,106.532578
607,0.606965,0.0550643131,3.275105,0.195458233,106.947052
608,0.608087,0.0468355119,3.2900815,0.199687928,152.689941
609,0.608979,0.043489825,3.30337954,0.200733662,133.580826
610,0.609964,0.0575067066,3.31567049,0.193458825,122.568581
611,0.610969,0.0506054237,3.32734728,0.19588621,116.214287
612,0.611964,0.0503426567,3.33865786,0.194853336,112.5336
613,0.612969,0.0529446229,3.34974718,0.193955064,110.423889
614,0.613965,0.0533142276,3.36070681,0.194757059,109.206543
615,0.614969,0.0478962064,3.37158251,0.196198195,108.48999
616,0.615965,0.0485901944,3.38667345,0.196105197,153.566132
617,0.616964,0.0502381176,3.40005159,0.195767552,134.100525
618,0.617965,0.0501289926,3.4123807,0.194452479,122.868462
619,0.618964,0.0476397388,3.42835665,0.196776628,161.862808
620,0.619966,0.0497643612,3.4422574,0.195576385,138.887878
621,0.620982,0.05108032,3.45490694,0.192429364,125.616745
622,0.621964,0.0492906272,3.4668088,0.192585036,117.973137
623,0.622969,0.0516393371,3.48251772,0.189812958,159.038101
624,0.623964,0.0334022455,3.49626207,0.200377002,137.257965
625,0.624968,0.054151766,3.50882006,0.189224571,124.676254
626,0.625965,0.0517795905,3.52492952,0.188439801,162.920074
627,0.626964,0.0476466119,3.53891039,0.190687001,139.483841
628,0.627966,0.0506043509,3.55161715,0.18944937,125.974747
629,0.628965,0.0452806987,3.56781054,0.191339374,163.655197
630,0.629966,0.0569873005,3.58184481,0.183991849,139.922134
631,0.630965,0.0530740246,3.59457827,0.184366882,126.227654
632,0.631967,0.0510767624,3.61079454,0.185003683,163.801132
633,0.632979,0.0425698608,3.62484407,0.189783916,140.006348
634,0.633964,0.0496590994,3.64184999,0.184543535,171.75174
635,0.634969,0.0514281653,3.65637636,0.181601539,144.594009
636,0.635965,0.0504855588,3.66940355,0.178826302,128.909302
637,0.636969,0.0511933379,3.68153048,0.179269537,119.873016
638,0.637965,0.0508408844,3.69738054,0.179167747,160.134369
639,0.638964,0.0514320657,3.71120501,0.177188203,137.890533
640,0.639965,0.0484798849,3.72808123,0.178341135,170.530853
641,0.640981,0.0496615767,3.74252748,0.177212104,143.889526
642,0.641964,0.0535581969,3.75550508,0.17265293,128.502808
643,0.642969,0.0528467409,3.77187014,0.171558246,165.128067
644,0.644067,0.0487227999,3.7860074,0.173024446,140.757889
645,0.644980,0.0462529883,3.7988019,0.172810659,126.7099
646,0.645965,0.0482550114,3.81505251,0.170949161,164.079407
647,0.646969,0.0501327738,3.82912493,0.17016609,140.166901
648,0.647965,0.0492197499,3.84187746,0.168443471,126.368889
649,0.648964,0.0490715243,3.85384035,0.168494284,118.393021
650,0.649965,0.0534414537,3.86958742,0.160261795,159.28038
651,0.650964,0.0500082821,3.88335085,0.159318522,137.397766
652,0.651966,0.0520054214,3.89592409,0.156468421,124.771042
653,0.652965,0.0517879575,3.90777254,0.156050965,117.471039
654,0.653965,0.0519143231,3.92345095,0.155085713,158.762512
655,0.654965,0.0569297336,3.93717623,0.150098428,137.084839
656,0.656106,0.0477974974,3.94972658,0.154236287,124.590469
657,0.657093,0.047798533,3.96155977,0.149049044,117.380959
658,0.657967,0.0495390184,3.97296572,0.148848176,113.206802
659,0.658966,0.0495388843,3.98411608,0.148686856,110.81234
660,0.659967,0.0492008626,3.99937105,0.146621987,154.906174
661,0.660966,0.0494095944,4.01284075,0.146681994,134.873764
662,0.661967,0.0502629727,4.0252347,0.143511027,123.314636
663,0.662966,0.0537828505,4.03697634,0.139976114,116.630661
664,0.663967,0.0470803604,4.04832506,0.142549664,112.787979
665,0.664966,0.0497988202,4.05943727,0.139586002,110.556549
666,0.665967,0.0531862937,4.07040834,0.134789243,109.283081
667,0.666966,0.0513260104,4.08129549,0.134449065,108.548264
668,0.668061,0.0460828803,4.09639406,0.134728134,153.599747
669,0.668982,0.0523879938,4.10976839,0.130903229,134.119934
670,0.669964,0.0495371036,4.12210131,0.127537295,122.86554
671,0.670969,0.0525871925,4.13381243,0.124530531,116.385635
672,0.671964,0.0493392348,4.14513826,0.123305045,112.646591
673,0.672968,0.0526560992,4.1519742,0.120498642,64.9994736
674,0.673965,0.0474861786,4.16462755,0.123330399,128.471176
675,0.674968,0.0501339026,4.17652941,0.121239811,119.620209
676,0.675965,0.0508662239,4.1879735,0.116912752,114.498886
677,0.676969,0.0511948466,4.19914675,0.114230983,111.557899
678,0.677965,0.0516576618,4.21015215,0.113194659,109.860886
679,0.678964,0.0510034189,4.22105837,0.111460976,108.867554
680,0.680000,0.0558194257,4.23189974,0.110188223,108.308502
681,0.680978,0.051603727,4.24271059,0.108793482,107.971802
682,0.681964,0.0476879552,4.27753115,0.110848956,363.956573
683,0.682969,0.051332891,4.30280352,0.106630474,255.542648
684,0.683964,0.0508725122,4.32231951,0.10425555,192.985504
685,0.684969,0.0534554161,4.33836031,0.0973072797,156.888702
686,0.685965,0.0549769551,4.35231066,0.0892519727,136.060074
687,0.686964,0.0516546853,4.36499453,0.0868760347,124.041519
688,0.687966,0.0514756441,4.37691927,0.0858639926,117.106552
689,0.688969,0.0533157103,4.38838243,0.0819036365,113.104935
690,0.689967,0.0480479635,4.39956713,0.0823796242,110.810028
691,0.690999,0.0514776632,4.41058779,0.0810643062,109.471703
692,0.691982,0.0496743023,4.42150927,0.0763346255,108.699463
693,0.692967,0.0496744439,4.43236208,0.0754866749,108.25386
694,0.693968,0.0539169759,4.44318438,0.0706109181,107.996735
695,0.694967,0.051337149,4.45398378,0.0683461502,107.848373
696,0.695968,0.0465214401,4.46476793,0.067819424,107.762764
697,0.696967,0.0419095159,4.47554445,0.0706213638,107.713364
698,0.697968,0.0539172813,4.48631716,0.0648679733,107.68486
699,0.698967,0.0523988158,4.49708223,0.0648038164,107.668411
700,0.699980,0.0514833964,4.50785112,0.0634279773,107.65892
701,0.700968,0.0508811995,4.51862001,0.0600825809,107.653442
702,0.701969,0.0511936322,4.52938509,0.0582921766,107.650284
703,0.702979,0.0527113229,4.54015017,0.0531729124,107.648468
704,0.703967,0.0499868542,4.55091524,0.050457634,107.647415
705,0.704969,0.0517969057,4.56168032,0.0496008582,107.646805
706,0.705969,0.048615776,4.57244539,0.0513242297,107.646454
707,0.706964,0.0492197201,4.58321047,0.0498896986,107.66037
708,0.707969,0.0522535741,4.59397554,0.0451753139,107.654282
709,0.708967,0.0460393764,4.60901308,0.0449656472,153.182739
710,0.709966,0.0492206849,4.61808062,0.0429643653,88.3896942
711,0.710967,0.0492210686,4.63209581,0.0416916721,142.06665
712,0.711967,0.0501325056,4.64482164,0.0381875634,127.507431
713,0.712968,0.0487661995,4.652493,0.0326963961,73.5744934
714,0.713980,0.0563503653,4.6613965,0.0278149452,87.9860077
715,0.714980,0.0569488555,4.6753087,0.0322076902,141.833725
716,0.715968,0.0554303303,4.6879735,0.022713352,127.373032
717,0.716969,0.0496774986,4.69988298,0.0184330232,119.028915
718,0.717969,0.0525551103,4.71133852,0.0118311178,114.214172
719,0.718966,0.0495261066,4.71824694,0.0080896765,65.904007
720,0.719965,0.0513439253,4.72668886,0.00743489945,83.5599747
721,0.720966,0.0474053733,4.73605013,0.0116278464,93.7478485
722,0.721965,0.0477100685,4.74596834,0.0123146027,99.6264648
723,0.722967,0.0467985123,4.75622225,0.0197949316,103.032669
724,0.723965,0.0510444343,4.76668215,0.0263115354,104.984001
725,0.724967,0.0542325042,4.7772603,0.0225141924,106.109962
726,0.725979,0.0536192432,4.78791094,0.0155782336,106.759666
727,0.726967,0.0545257106,4.79861116,0.00595212914,107.13456
728,0.727969,0.0527147576,4.80933428,-0.0032396426,107.350876
729,0.728967,0.0620773807,4.82007647,-0.0203994885,107.4757
730,0.729969,0.0489027575,4.83082247,-0.0217450876,107.547729
731,0.730967,0.0483076572,4.84157991,-0.0230081119,107.589287
732,0.731968,0.0486037061,4.8480649,-0.0195934549,62.0813026
733,0.732967,0.0483068414,4.85625124,-0.0108829876,81.3541946
734,0.733969,0.0424154028,4.86545992,0.0034560021,92.4750671
735,0.734968,0.0474205315,4.87528658,0.012739352,98.8920441
736,0.735974,0.0501497388,4.88548326,0.0176688321,102.594772
737,0.736983,0.0512311496,4.89590883,0.0182220042,104.731323
738,0.737967,0.0522716828,4.90646791,0.0102466708,105.964157
739,0.738968,0.0593988448,4.91710711,-0.0123748844,106.675537
