Index,Time,mtr.state.i_dq.v1,mtr.state.i_dq.v2,mtr.state.pos_spd_e.v1,mtr.reference.u_dq.v1,mtr.reference.u_dq.v2
12203,61.019084,0.0533302017,-0.00913704745,2.87686634,0.190998986,0.0615410246
12204,61.024080,0.0506977029,0.00206445646,2.87687302,0.192610815,0.0624797158
12205,61.029094,0.0536076315,-0.00361638586,2.87687302,0.194305122,0.0640957206
12206,61.034095,0.0521526672,-0.000775966444,2.87687302,0.19240205,0.0620263815
12207,61.039095,0.0501202345,0.00117103802,2.87687302,0.195724726,0.0632912293
12208,61.044083,0.0492427386,0.00490487786,2.87687302,0.192925036,0.0622910149
12209,61.049097,0.0412498526,-0.00576879922,2.88531971,0.191674694,0.0102086598
12210,61.054080,0.0490580089,0.00121532893,2.88750362,0.199299186,0.0562446937
12211,61.059092,0.045777861,-0.000464251265,2.8876791,0.193204612,0.0609836392
12212,61.064093,0.0511829033,0.00110798469,2.88769245,0.196024776,0.0680873543
12213,61.069082,0.0480147116,-0.00888750516,2.89764977,0.19842343,0.0413987897
12214,61.074097,0.0521523692,-0.000795603031,2.89844608,0.194517002,0.0593026094
12215,61.079081,0.048387263,-0.00152748055,2.89850903,0.196486652,0.0643040612
12216,61.084106,0.0506053045,0.000205119606,2.89851379,0.195157692,0.0563631915
12217,61.089095,0.0506053045,0.000205119606,2.89851379,0.197652057,0.0568899848
12218,61.094096,0.0505121313,-0.00163506833,2.89851379,0.195411563,0.0610255785
12219,61.099084,0.0506053045,0.000205119606,2.89851379,0.193927139,0.0597357303
12220,61.104188,0.051667735,0.000151324784,2.89851379,0.195667237,0.0584716536
12221,61.109094,0.0513694547,0.0047786939,2.89851379,0.19518885,0.0607709102
12222,61.114083,0.0473060645,0.00867423601,2.89851379,0.200027078,0.0645075366
12223,61.119093,0.0479026362,-0.000580493244,2.89851379,0.195087329,0.0568877868
12224,61.124084,0.0489650704,-0.000634285971,2.89851379,0.194141269,0.0573645569
12225,61.129095,0.0525250547,0.00656508654,2.89851379,0.190142453,0.0556166135
12226,61.134084,0.0497292168,0.00393928867,2.89851379,0.196206436,0.0559490994
12227,61.139081,0.051089935,-0.000741871889,2.89851379,0.190972343,0.0657902062
12228,61.144213,0.0550413728,0.00367032248,2.89851379,0.194283009,0.0579020791
12229,61.149081,0.0509967618,-0.00258205994,2.89851379,0.192532361,0.0558979958
12230,61.154093,0.0482940935,-0.00336767267,2.89851379,0.195343137,0.0601776838
12231,61.159079,0.048387263,-0.00152748264,2.89851379,0.195738241,0.0602029227
12232,61.164096,0.0506053045,0.000205119606,2.89851379,0.192986324,0.0607819743
12233,61.169080,0.0508093312,-0.00627126265,2.9084692,0.199842572,0.042774722
12234,61.174098,0.0490893796,-0.0191064011,2.91771221,0.195704773,0.0121261002
12235,61.179095,0.0514800698,-0.00354831736,2.91996002,0.197870672,0.0516402051
12236,61.184081,0.0506054088,0.000177226262,2.93009472,0.200545773,0.0314932019
12237,61.189094,0.055987224,0.0220363494,2.93519878,0.187738404,0.223399013
12238,61.194082,0.0482915677,-0.00340370461,2.94126701,0.201148406,0.0373436548
12239,61.199080,0.0509947985,-0.00262054265,2.94175243,0.200222597,0.0490267612
12240,61.204097,0.0585030243,0.0191358924,2.9392004,0.197662175,0.260390848
12241,61.209083,0.0514917411,-0.0137086557,2.9337616,0.203120679,0.0726054385
12242,61.214095,0.0485748351,0.00212518498,2.93119717,0.193896696,0.0520394444
12243,61.219081,0.049637232,0.00207096292,2.93099308,0.196259409,0.0492351092
12244,61.224096,0.0495430119,0.000230841106,2.93097591,0.19484441,0.0510509163
12245,61.229083,0.0525276288,0.00654445402,2.92101955,0.189941525,0.0731449351
12246,61.234094,0.048574429,0.00213448866,2.92022324,0.195301399,0.0553871393
12247,61.239083,0.0494491011,-0.00159995793,2.92016029,0.19386518,0.0552828349
12248,61.244080,0.0485744253,0.00213454594,2.92015553,0.195077419,0.0538831614
12249,61.249093,0.0503088422,0.00481348112,2.92015553,0.195647195,0.0515210889
12250,61.254093,0.0487770922,-0.00433308445,2.92015553,0.193862945,0.0538911037
12251,61.259095,0.051183518,0.0010789833,2.92015553,0.19730483,0.0557025857
12252,61.264081,0.0468400009,-0.000544392737,2.92015553,0.197636798,0.0432776697
12253,61.269097,0.0475120135,0.00497606536,2.92015553,0.196637481,0.0518928841
12254,61.274081,0.0495429672,0.000240197405,2.92015553,0.19272849,0.0568651184
12255,61.279084,0.0522459298,0.00102478918,2.92015553,0.195004627,0.054057505
12256,61.284096,0.0540604591,0.0291360654,2.92444897,0.186249331,0.230302736
12257,61.289080,0.0503228195,-0.00534349494,2.93045425,0.199694499,0.0415566228
12258,61.294097,0.0517620295,0.00106935599,2.930933,0.195812121,0.051127553
12259,61.299080,0.0496372283,0.00207098201,2.93097115,0.19614701,0.0514431
12260,61.304083,0.0473352969,-0.0116554126,2.93941975,0.196045697,-0.00546716945
12261,61.309096,0.0488700233,0.0010598232,2.94160366,0.200414538,0.0458492376
12262,61.314082,0.058892794,0.0163473934,2.94021702,0.184043288,0.0553933233
12263,61.319093,0.0525290258,0.0111608095,2.93322277,0.201911956,0.0971954167
12264,61.324082,0.0444314554,-0.00597226992,2.94054317,0.197653145,0.0201665275
12265,61.329292,0.0580880865,0.0404367968,2.93603134,0.179436043,0.220543861
12266,61.334096,0.0530380122,-0.00461754948,2.9344511,0.210512772,0.082271412
12267,61.339084,0.0438531004,-0.00976096466,2.93969822,0.18793723,0.00760349724
12268,61.344093,0.0556218885,0.00831953157,2.93261337,0.197432637,0.0824587792
12269,61.349082,0.0487888679,-0.0144916736,2.93266678,0.206417382,0.0387237668
12270,61.354096,0.0608973838,0.0346991271,2.93540382,0.183288887,0.226254329
12271,61.359095,0.0583960153,0.0274457596,2.93718433,0.194583267,0.220522106
12272,61.364084,0.0544768088,0.00295468536,2.94142723,0.197119251,0.0388482139
12273,61.369096,0.0555400513,-0.00745985098,2.93488216,0.207261503,0.0957942456
12274,61.374083,0.0431811363,-0.0259907264,2.93387699,0.179917619,-0.156836137
12275,61.379093,0.0542767085,-0.000934221083,2.9312067,0.192991376,0.0578158125
12276,61.384082,0.0526360013,0.00296383025,2.93099308,0.19546628,0.0494705737
12277,61.389093,0.0497314446,0.00391111337,2.93097591,0.194935277,0.0506628454
12278,61.394079,0.0506054126,-0.00350381946,2.93097496,0.195780024,0.0531067513
12279,61.399081,0.0484806076,-0.00271973992,2.93097496,0.194035605,0.0515521951
12280,61.404096,0.0531996824,0.00927757286,2.92101955,0.188411683,0.0705208257
12281,61.409083,0.056401711,0.00113311643,2.92022324,0.193137914,0.0511673428
12282,61.414095,0.051651068,0.0102887163,2.91020298,0.189672559,0.0706985742
12283,61.419097,0.0532896779,0.0111363828,2.90095711,0.197628394,0.105413526
12284,61.424094,0.0522455424,0.00104434486,2.8987093,0.189352274,0.0589437932
12285,61.429083,0.0532873794,0.0111473724,2.88914108,0.188261583,0.0902947485
12286,61.434093,0.0542553701,0.00926281326,2.87936306,0.193999782,0.110158756
12287,61.439080,0.0541854091,0.000910550822,2.87018681,0.202237189,0.102951698
12288,61.444083,0.0501200221,0.00118021714,2.86638355,0.188042715,0.0685349703
12289,61.449094,0.049726285,0.00397607824,2.85612297,0.185676947,0.0900441408
12290,61.454080,0.0475095026,0.00224251649,2.85530376,0.191511706,0.0658744872
12291,61.459095,0.052244734,0.00108398334,2.85523891,0.191926837,0.063875258
12292,61.464081,0.0481784083,0.00497646537,2.85523319,0.190774798,0.0631985068
12293,61.469094,0.0517593883,0.00203061197,2.85523319,0.190855727,0.0644090027
12294,61.474094,0.0575835332,-0.00932886824,2.85523319,0.187933356,0.0715102628
12295,61.479081,0.0510904826,-0.000703277183,2.85523319,0.191750124,0.067216754
12296,61.484097,0.0484801866,0.000349324895,2.85523319,0.192151219,0.0666363016
12297,61.489083,0.0668968856,-0.0254744627,2.85523319,0.181643352,0.0820181221
12298,61.494093,0.0335954316,-0.031190278,2.85093975,0.200237259,-0.102883995
12299,61.499082,0.0520333759,0.00756073976,2.84493351,0.181882307,0.07724794
12300,61.504093,0.0488742106,-0.00242835935,2.84445381,0.189748764,0.0706962049
12301,61.509079,0.0436248817,0.00982380006,2.84441566,0.194643453,0.0616671517
12302,61.514084,0.0504222214,-0.00342764752,2.8444128,0.191237554,0.070076637
12303,61.519094,0.0525471866,-0.00353322504,2.8444128,0.188192025,0.0697600767
12304,61.524093,0.053701099,-0.00174574321,2.8444128,0.190294847,0.0686032549
12305,61.529093,0.0482058227,-0.00516233966,2.8444128,0.192521751,0.0711937994
12306,61.534082,0.0519107617,0.0158778597,2.83445549,0.182348728,0.087443918
12307,61.539097,0.0498763286,-0.0144599341,2.83366108,0.188375443,0.0735162571
12308,61.544081,0.0500282496,-0.000631399686,2.83359814,0.189803421,0.0709038228
12309,61.549097,0.05060504,0.00026245974,2.83359241,0.190079927,0.0698290616
12310,61.554083,0.0531246439,-0.00262945052,2.83359241,0.189483926,0.0701603219
12311,61.559174,0.0548232384,0.0102080815,2.82514668,0.195827469,0.117344543
12312,61.564082,0.0475082286,0.00226933253,2.82296276,0.186454132,0.0755056515
12313,61.569084,0.0522441119,0.00111357169,2.82278824,0.186751723,0.0707957819
12314,61.574096,0.0526392572,-0.00167307211,2.82277489,0.187611282,0.0741299987
12315,61.579082,0.0531821549,0.00937749632,2.81338406,0.183752552,0.107247576
12316,61.584096,0.0476885885,0.00595902186,2.81206512,0.18627207,0.0753049403
12317,61.589083,0.0551251918,0.00560336933,2.80200481,0.17741473,0.0975926071
12318,61.594095,0.0550718382,-0.00637746509,2.7943182,0.20710057,0.113939859
12319,61.599079,0.0472896472,0.00876329467,2.7906332,0.182158589,0.081062898
12320,61.604094,0.0559174791,4.84480988e-05,2.78345299,0.207300633,0.11372681
12321,61.609080,0.0489662811,-0.000532836886,2.77980804,0.181549162,0.0854628086
12322,61.614081,0.0596395917,0.0109485798,2.77106953,0.187485978,0.129337355
12323,61.619095,0.0502486788,-0.00704194419,2.76886272,0.18136999,0.0864248127
12324,61.624081,0.0507820174,0.00400939677,2.75873089,0.1761785,0.102738902
12325,61.629093,0.0501177013,0.0012750926,2.75792217,0.183398575,0.0813813508
12326,61.634081,0.0532168075,-0.000712421723,2.75097179,0.209420994,0.12322554
12327,61.639093,0.0517554767,0.00212807395,2.74734402,0.178658143,0.0927557275
12328,61.644082,0.0463542975,0.000542826485,2.74705505,0.185986608,0.0872671381
12329,61.649094,0.0550778434,-0.00632539671,2.7401495,0.204449221,0.127743825
12330,61.654081,0.0489666685,-0.000495845801,2.73652458,0.174920797,0.0959772617
12331,61.659084,0.0527296811,0.000246878248,2.73623562,0.179730773,0.0923072994
12332,61.664093,0.0496299006,0.00223969505,2.73621273,0.182226688,0.0868945345
12333,61.669082,0.0551667698,-0.00447453465,2.72932625,0.206649289,0.128697157
12334,61.674096,0.0433798134,0.01638107,2.72570515,0.174375847,0.0900396705
12335,61.679093,0.0536170006,-0.00347466604,2.72541618,0.179686204,0.087200135
12336,61.684094,0.0501169637,0.0013035431,2.72539234,0.184012443,0.0918929279
12337,61.689096,0.0497665182,-0.00605829805,2.72539043,0.182514682,0.0924133137
12338,61.694082,0.0506044514,0.000358025776,2.72539043,0.181527838,0.0835070238
12339,61.699096,0.0489667617,-0.000486332108,2.72539043,0.182780191,0.0882694125
12340,61.704079,0.0537540466,-0.0117820082,2.72539043,0.184288844,0.0839052722
12341,61.709095,0.0507424511,-0.00794324186,2.71850681,0.205739468,0.132767811
12342,61.714083,0.047678411,0.00603989884,2.71488285,0.176338151,0.0966862664
12343,61.719097,0.0487409793,0.00598975597,2.71459484,0.18140848,0.0914998725
12344,61.724084,0.0521546565,-0.000628230628,2.714571,0.182021409,0.0924161226
12345,61.729083,0.0537049174,-0.00162404194,2.71457005,0.185109243,0.0899601057
12346,61.734094,0.0514411069,0.00678406144,2.71457005,0.182644948,0.0925087258
12347,61.739097,0.0526064076,-0.0135619473,2.71457005,0.177092671,0.0979219005
12348,61.744095,0.0559173822,0.000115672359,2.71457005,0.182445854,0.091797404
12349,61.749084,0.0545416437,0.00479243882,2.71457005,0.178071544,0.0946669728
12350,61.754094,0.0489668548,-0.000477084424,2.71457005,0.182394907,0.0895446166
12351,61.759081,0.0541925915,-0.00256946916,2.71457005,0.183246911,0.0808050185
12352,61.764080,0.0469289161,0.0014641569,2.71457005,0.182626083,0.0937597901
12353,61.769097,0.0489668548,-0.000477084424,2.71457005,0.183188513,0.0910984352
12354,61.774084,0.0526423231,-0.00157366041,2.71457005,0.180886701,0.092089653
12355,61.779094,0.0522419177,0.00121224811,2.71457005,0.178371146,0.0990573615
12356,61.784080,0.0464412533,0.00240958924,2.71457005,0.179800332,0.0939281508
12357,61.789095,0.0511793159,0.00126262987,2.71457005,0.17905657,0.0912934467
12358,61.794094,0.0478169918,-0.00226718048,2.71457005,0.181034014,0.0895247161
12359,61.799096,0.0510920547,-0.000577847939,2.71457005,0.179532349,0.0940339491
12360,61.804084,0.0532172509,-0.000678611221,2.71457005,0.179430351,0.0902018771
12361,61.809081,0.0496290512,0.00225844048,2.71457005,0.182038724,0.0927253887
12362,61.814095,0.0483919196,-0.00137213152,2.71457005,0.180619419,0.0911292732
12363,61.819081,0.0496290512,0.00225844048,2.71457005,0.179377228,0.093073383
12364,61.824094,0.0373655222,0.00191759248,2.71457005,0.185428828,0.0944739506
12365,61.829081,0.055029314,0.00384700764,2.71457005,0.180986986,0.0924063027
12366,61.834081,0.0476783812,0.00604016148,2.71457005,0.180201069,0.0913644955
12367,61.839095,0.0491413847,0.00320387096,2.71457005,0.180494294,0.0910712853
12368,61.844093,0.0490541197,0.00136339315,2.71457005,0.182250485,0.0920709297
12369,61.849094,0.0324299261,-0.0347431488,2.71872234,0.18444632,-0.134146005
12370,61.854081,0.0475415662,0.0143415052,2.72178555,0.15086548,0.0582508855
12371,61.859093,0.0453409813,-0.00953665841,2.72510433,0.189398125,0.0869597495
12372,61.864082,0.0527296364,0.000256880419,2.72536755,0.182447255,0.0851653069
12373,61.869094,0.0486163162,0.00219848775,2.72538948,0.18153809,0.0917960107
12374,61.874081,0.0495418608,0.000408606371,2.72539043,0.181541473,0.0907684714
12375,61.879079,0.0506920666,-0.000536916428,2.72539043,0.181533635,0.0903743431
12376,61.884095,0.0426293984,-0.0034240596,2.72539043,0.18048498,0.0916090682
12377,61.889083,0.0514918193,-0.00337347714,2.72539043,0.182280988,0.0909708291
12378,61.894095,0.0506920628,0.00130354473,2.72539043,0.180932924,0.0910429806
12379,61.899095,0.0488791503,-0.00411667023,2.72539043,0.181928292,0.0941561908
12380,61.904096,0.0474166796,-0.000486332108,2.72539043,0.181878701,0.0903882757
12381,61.909082,0.0415780619,-0.0102800764,2.72539043,0.181323484,0.0928223878
12382,61.914081,0.0458769538,-0.0206322335,2.72789478,0.209452897,0.0946439505
12383,61.919095,0.0466276854,-0.01326981,2.72715282,0.195606366,0.0824147016
12384,61.924084,0.0511795543,-0.00158372987,2.72553158,0.176187709,0.0945478603
12385,61.929093,0.0480898209,-0.0135235619,2.72790623,0.209251806,0.0893741697
12386,61.934082,0.0481670238,0.00508546364,2.72559071,0.179528743,0.092675671
12387,61.939094,0.0476024859,-0.0117333932,2.72753716,0.20122087,0.0923218802
12388,61.944097,0.0463540964,0.000560218003,2.72556305,0.17949073,0.0961166844
12389,61.949097,0.0466169268,0.0060817264,2.72540379,0.185809866,0.0830337331
12390,61.954096,0.0532171242,-0.000688660075,2.72539043,0.18061842,0.0898529515
12391,61.959081,0.0529048555,0.000408606371,2.72539043,0.180462658,0.0890698656
12392,61.964094,0.0491419882,0.0031945901,2.72539043,0.182295516,0.0868080109
12393,61.969080,0.0484792702,0.00498446729,2.72539043,0.183996379,0.0857490525
12394,61.974084,0.0506044514,0.00120238354,2.72539043,0.179364249,0.0899556652
12395,61.979095,0.0520668812,-0.0024793949,2.72633266,0.193570569,0.106108956
12396,61.984083,0.046616938,0.00393771194,2.72546577,0.179412976,0.0890102834
12397,61.989096,0.0489667617,-0.000486336765,2.72539806,0.181639731,0.0896646678
12398,61.994080,0.0454272851,-0.0104391575,2.7347784,0.187333345,0.0523216017
12399,61.999095,0.0519299544,0.00582814543,2.72614002,0.174587607,0.110836849
12400,62.004083,0.0588714369,0.0309832674,2.72974491,0.165382579,0.263438672
12401,62.009080,0.0497171097,0.00294134859,2.72573757,0.179511473,0.099201344
12402,62.014096,0.0493666381,-0.003272339,2.72541714,0.180930614,0.0910053775
12403,62.019080,0.0497170836,0.000459188828,2.72539234,0.182075247,0.0891870111
12404,62.024096,0.0503416173,-0.00516335387,2.72539043,0.183022663,0.0913019702
12405,62.029080,0.0488791503,-0.00232679141,2.72539043,0.186002463,0.0893862247
12406,62.034095,0.0441031232,-0.013167223,2.72539043,0.186062276,0.0985095426
12407,62.039082,0.0592422187,-0.00835400075,2.72539043,0.174273744,0.0959328786
12408,62.044081,0.0495418608,0.000408606371,2.72539043,0.179024667,0.0945851132
12409,62.049094,0.06037274,0.03770357,2.72968483,0.166328579,0.258886188
12410,62.054093,0.0528172515,0.00209700293,2.7257328,0.18226397,0.100542217
12411,62.059095,0.0420543067,0.0109104877,2.72541714,0.184382886,0.0812141374
12412,62.064082,0.0637461171,0.0190946441,2.73124886,0.183377355,0.246014506
12413,62.069082,0.0695868656,0.0298814904,2.73322487,0.195712417,0.294988424
12414,62.074096,0.0509159341,-0.0042778193,2.7359724,0.183989584,0.0837354138
12415,62.079084,0.0537043065,-0.00164430682,2.73619175,0.182146698,0.09015733
12416,62.084093,0.0542795695,-0.000749492901,2.73620892,0.179899007,0.0893795937
12417,62.089079,0.0516671017,0.00029768399,2.73621082,0.181255758,0.0906358957
12418,62.094093,0.0503406413,-0.00517286081,2.73621082,0.182358697,0.0906346217
12419,62.099082,0.0501172096,0.00129408017,2.73621082,0.18129462,0.0884506479
12420,62.104080,0.0510918312,-0.000597145758,2.73621082,0.182315663,0.0878904164
12421,62.109095,0.0459548458,0.00333765871,2.73621082,0.183739409,0.0896054357
12422,62.114083,0.0503406413,-0.00517286081,2.73621082,0.179896221,0.0944012478
12423,62.119097,0.0495419428,0.000399251934,2.73621082,0.183801398,0.0890557542
12424,62.124081,0.0500750132,-0.0107023977,2.74559879,0.184498146,0.0521535277
12425,62.129094,0.0488782711,-0.00234515523,2.74691677,0.186828777,0.0852555037
12426,62.134081,0.0500291437,-0.000555802486,2.74701977,0.182196409,0.0865878686
12427,62.139080,0.0510034114,-0.00244721957,2.74703026,0.182099134,0.0869870931
12428,62.144095,0.052507516,0.00670393324,2.74703026,0.182633981,0.0848597065
12429,62.149082,0.0474168733,0.000491862651,2.74703026,0.186217055,0.0866360664
12430,62.154095,0.055430308,0.00102969981,2.74703026,0.180421621,0.0865801722
12431,62.159095,0.0474608913,-0.00966375601,2.75641918,0.186008051,0.0508014262
12432,62.164081,0.0541906357,-0.00261029834,2.75773811,0.187144339,0.0838236511
12433,62.169096,0.0488778241,-0.0023544773,2.75784206,0.186423391,0.0865129977
12434,62.174079,0.0448935442,0.00337148434,2.7578516,0.186701924,0.0820233226
12435,62.179097,0.0516672134,0.000278169522,2.7578516,0.187507212,0.0877680406
12436,62.184084,0.0402899683,0.0183506925,2.7578516,0.190222964,0.0759901553
12437,62.189093,0.0491437912,0.00316674844,2.7578516,0.184894502,0.0825747699
12438,62.194079,0.050914295,-0.00429726206,2.7578516,0.184260026,0.0859395042
12439,62.199095,0.0487891696,-0.00419489481,2.7578516,0.184345916,0.0895748883
12440,62.204095,0.0425461419,-0.0121952277,2.7578516,0.184731692,0.0882932916
12441,62.209084,0.0603053011,0.0358289592,2.762146,0.170887426,0.245160937
12442,62.214096,0.0535714477,0.00664197933,2.75876331,0.194380149,0.0899746418
12443,62.219084,0.0540122204,-0.0063006822,2.76788044,0.188062936,0.0717935786
12444,62.224095,0.0495421588,0.000371237518,2.76860809,0.185457528,0.0821115971
12445,62.229093,0.0514892563,-0.00341236824,2.76866627,0.185839787,0.0817440003
12446,62.234081,0.0523738079,-0.00714454707,2.76867104,0.18470268,0.0835117549
12447,62.239093,0.0632322878,0.0301420074,2.77296543,0.168656871,0.241785318
12448,62.244082,0.0495822653,-0.00978509709,2.77840328,0.18970333,0.0585789122
12449,62.249232,0.0464439467,0.00419741031,2.77940464,0.191426188,0.0752126873
12450,62.254097,0.0470198989,0.00325136585,2.77948475,0.187818706,0.0791773051
12451,62.259081,0.0537428968,-0.0118327541,2.77949047,0.184462905,0.0830941126
12452,62.264096,0.0457388051,0.00977005437,2.77949047,0.189093918,0.0840765312
12453,62.269079,0.0652344748,0.0383342393,2.78378487,0.17013,0.241225779
12454,62.274081,0.0497596748,-0.00611423282,2.78979206,0.193571508,0.0687958226
12455,62.279096,0.0473275334,-0.00138427969,2.79027081,0.186316878,0.0817750096
12456,62.284082,0.0494525991,-0.00148788746,2.79030895,0.188212723,0.0781425312
12457,62.289094,0.0466617234,-0.00411896314,2.79031277,0.191241473,0.0708945245
12458,62.294081,0.0426272191,-0.0103859548,2.79969978,0.190080181,0.0408763029
12459,62.299094,0.0506048873,0.000291233184,2.80101681,0.186524332,0.0756250918
12460,62.304095,0.0483897924,-0.00144523499,2.80112362,0.18730019,0.0795235708
12461,62.309082,0.0477227382,-0.00418805331,2.81108761,0.195604488,0.0575430021
12462,62.314235,0.0660137162,0.0428720191,2.81617737,0.169478416,0.228641033
12463,62.319082,0.049270317,-0.00519606937,2.8222456,0.203684032,0.0443690494
12464,62.324080,0.0648090094,0.0290834866,2.82702541,0.174879402,0.238137916
12465,62.329096,0.0499371849,-0.0024712272,2.83306885,0.195223391,0.0648902729
12466,62.334082,0.0593196079,0.0256540105,2.83784485,0.175338879,0.235301673
12467,62.339094,0.0531241708,-0.00263899658,2.84388828,0.19395183,0.0603254773
12468,62.344083,0.0505136549,-0.00158733339,2.84437084,0.192019492,0.0737111717
12469,62.349228,0.0469590239,-0.00879779179,2.85379887,0.194131777,0.0377024114
12470,62.354079,0.0501197875,0.0011900661,2.85512066,0.192251191,0.0657653064
12471,62.359219,0.0489655323,-0.0149026206,2.85522366,0.18591994,0.0757519081
12472,62.364095,0.0446235575,-0.00223168801,2.86305904,0.183029056,0.0379876941
12473,62.369095,0.0515755191,-0.00165942952,2.86581516,0.196296096,0.0589813776
12474,62.374097,0.0479029603,-0.000553336577,2.86603451,0.193312138,0.0638711378
12475,62.379080,0.0491496809,0.00307393726,2.86605167,0.190818235,0.0649395511
12476,62.384092,0.0485031679,-0.0098156929,2.87544155,0.194538057,0.0330342203
12477,62.389094,0.046563141,-0.00602835137,2.875247,0.184292659,0.0337790847
12478,62.394081,0.0506052189,0.000224348623,2.87674236,0.194304809,0.0585923865
12479,62.399094,0.0495427698,0.000277632149,2.87686253,0.192886025,0.0610566959
12480,62.404081,0.050512746,-0.00161598786,2.87687302,0.192092165,0.0649338067
12481,62.409080,0.0475106128,0.00221892237,2.88375759,0.176762119,0.0225482173
12482,62.414097,0.0500276349,-0.00067835988,2.8873806,0.199140429,0.0561414659
12483,62.419084,0.0495428219,0.000268287491,2.88766956,0.190078825,0.0625547767
12484,62.424079,0.0497284718,0.00394867873,2.88769245,0.193078905,0.0597584285
12485,62.429095,0.0361769423,0.0203095675,2.89457703,0.182448387,0.0159405395
12486,62.434082,0.0515745766,-0.00168857723,2.89820004,0.196213767,0.0482363515
12487,62.439097,0.0539977215,-0.00158125418,2.898489,0.194475487,0.0595094338
12488,62.444084,0.0491514169,0.00304609048,2.89851284,0.192991138,0.061045453
12489,62.449097,0.0475114398,-0.0022107421,2.90539837,0.179696381,0.018297784
12490,62.454081,0.0531211346,-0.0026993854,2.90902042,0.197739258,0.0507927313
12491,62.459093,0.0470271446,0.00219773478,2.90930843,0.195836097,0.0564478748
12492,62.464081,0.0486833788,-0.00617201719,2.9187212,0.198718607,0.0223944318
12493,62.469106,0.0502149649,0.00297342846,2.92004108,0.197327837,0.0520049557
12494,62.474096,0.0480905212,-0.00623339787,2.92702961,0.176563397,0.0178949852
12495,62.479080,0.048776295,-0.00434202701,2.93065929,0.201106951,0.048359964
12496,62.484093,0.0490589216,0.000176471658,2.93094921,0.195520788,0.0524243265
12497,62.489082,0.0490591265,0.00116958492,2.94092846,0.199181959,0.0336854644
12498,62.494095,0.0500269681,-0.000780403381,2.94172573,0.196865842,0.0490017831
12499,62.499084,0.0542765334,-0.000944246189,2.94178963,0.195542425,0.0517602786
12500,62.504092,0.0501311496,-0.00977026019,2.95118427,0.198602736,0.018775709
12501,62.509093,0.0501217395,-0.000790012302,2.95250225,0.198228493,0.0442189388
12502,62.514081,0.0554337837,0.00082172663,2.96199512,0.197789803,0.0155346664
12503,62.519094,0.0483855084,-0.00258474424,2.96332073,0.200321704,0.0475635976
12504,62.524080,0.0478003398,0.00766735384,2.97030926,0.18216382,0.00602171756
12505,62.529083,0.0425846167,-0.000643553212,2.9739399,0.204334438,0.0371555686
12506,62.534097,0.0526346527,-0.00181221426,2.97422981,0.19654274,0.0435333811
12507,62.539081,0.0505099259,-0.0035970984,2.97425365,0.195700794,0.0439193398
12508,62.544094,0.0543578751,0.0313048139,2.978549,0.190009192,0.215661183
12509,62.549081,0.0477098823,-0.00527975708,2.98398685,0.200480565,0.0166905094
12510,62.554095,0.0479017049,-0.000652791932,2.98499012,0.199630916,0.0401731171
12511,62.559081,0.0528262109,0.00486727711,2.98507023,0.199144557,0.0379078947
12512,62.564181,0.0506055541,0.00971667282,2.98507595,0.202053264,0.0368234478
12513,62.569094,0.0480959974,-0.00712780561,2.99352169,0.193600297,-0.01022489
12514,62.574082,0.050026264,0.000174867921,2.99570751,0.200477302,0.0375058204
12515,62.579095,0.0508960001,-0.0045087426,2.99588108,0.197684392,0.0437957793
12516,62.584094,0.0568801127,0.0385330021,3.00018883,0.189775825,0.2092437
12517,62.589093,0.0474183075,-0.00987056457,3.00619507,0.203145459,0.0314505398
12518,62.594081,0.0574637204,0.0238007624,3.01253033,0.196471274,0.200967252
12519,62.599097,0.0484809838,0.000212330837,3.01713657,0.202688932,0.0281979684
12520,62.604081,0.0519595891,-0.000629603281,3.02439022,0.18842791,-0.00268128887
12521,62.609083,0.0472282283,0.00672730058,3.02803993,0.203916967,0.0229940712
12522,62.614094,0.0528275967,0.00181803014,3.02833176,0.19787994,0.03177239
12523,62.619081,0.0542630963,-0.0213310253,3.03774261,0.196435362,0.00756747881
12524,62.624097,0.0488656797,-0.00259435037,3.03906345,0.201497406,0.031620115
12525,62.629081,0.0490610525,0.00108546577,3.03916645,0.201049194,0.0306515507
12526,62.634279,0.038541913,0.013637362,3.03917599,0.208095536,0.0240893196
12527,62.639095,0.0494456701,-0.00170267094,3.03917599,0.199838951,0.0314405896
12528,62.644082,0.0470341519,0.00303821685,3.03917599,0.20175761,0.0283454712
12529,62.649094,0.0480964445,0.00298181409,3.03917599,0.200199246,0.0300106555
12530,62.654081,0.0443357043,0.0124071827,3.03917599,0.203845009,0.0230534803
12531,62.659079,0.0527302511,-3.19220126e-05,3.03917599,0.197526723,0.0294752028
12532,62.664097,0.0537864007,-0.0102362595,3.03917599,0.198199838,0.0359396636
12533,62.669083,0.0449095517,0.00315101538,3.03917599,0.202441648,0.0275779441
12534,62.674094,0.0514725745,-0.00365542504,3.03917599,0.199836507,0.0328531116
12535,62.679083,0.0401439816,-0.04641781,3.04332829,0.199109733,-0.186822042
12536,62.684197,0.0509270281,0.0461883917,3.04380322,0.19213441,0.188610911
12537,62.689079,0.0510878004,-0.000876505743,3.04950428,0.202582508,0.017957367
12538,62.694093,0.0508017391,0.00375122763,3.04995823,0.19912155,0.0260616224
12539,62.699097,0.0506056696,7.13265035e-05,3.04999447,0.202197492,0.027221784
