Index,Time,mtr.state.i_dq.v1,mtr.state.i_dq.v2,mtr.state.pos_spd_e.v1,mtr.state.pos_spd_e.v2
35251,35.250986,0.037381012,0.255634278,2.52939892,242.621658
35252,35.251982,-0.0378454626,0.130058736,2.79723263,265.220917
35253,35.252983,-0.0344288573,0.0618608184,3.13906002,334.040771
35254,35.253985,-0.014809397,0.0276831128,3.53647518,390.874146
35255,35.255144,0.0152521953,0.035893131,3.9156599,380.237976
35256,35.255998,0.0119022951,0.045305822,4.25208187,340.866028
35257,35.256982,0.0321886316,0.0482290797,4.6299696,374.234863
35258,35.257985,0.0355805494,0.0588491149,4.9981451,368.715332
35259,35.258984,0.047089044,0.0918109342,5.3661108,368.052734
35260,35.259986,0.0572722331,0.146144852,5.67051601,310.833405
35261,35.260986,0.0483350754,0.235767767,6.00535488,332.537506
35262,35.261984,-0.061905317,0.376854122,0.049659729,327.958557
35263,35.262983,-0.320793271,0.504100084,0.356674194,309.135254
35264,35.263982,-0.734962106,0.366190404,0.607686996,256.920197
35265,35.264982,-0.90692085,-0.0330218971,0.824169159,220.676819
35266,35.266142,-0.800191879,-0.230887711,0.951013565,136.395279
35267,35.267004,-0.698046625,-0.317972094,0.975934982,36.3563004
35268,35.267982,-0.556662023,-0.411206543,0.920898438,-45.5926361
35269,35.268986,-0.426902384,-0.478693783,0.797485352,-115.377731
35270,35.269982,-0.322813869,-0.613688827,0.639280319,-153.73024
35271,35.270985,-0.210334003,-0.85585314,0.513673782,-128.358841
35272,35.271985,-0.287019968,-0.884282231,0.399873734,-115.322388
35273,35.272982,-0.365795702,-0.837962568,0.353004456,-53.8082581
35274,35.273982,-0.34896937,-0.82760483,0.4075737,43.4976578
35275,35.274984,-0.258478135,-0.857188463,0.530975342,115.126244
35276,35.275984,-0.0876986235,-0.86678654,0.733633041,193.664719
35277,35.277106,0.146715432,-0.830000281,0.993541718,253.049622
35278,35.278142,0.414642632,-0.718965173,1.29911804,300.143005
35279,35.279027,0.541157901,-0.384530604,1.58343887,285.814606
35280,35.279985,0.507439256,0.0547653772,1.93398666,344.042328
35281,35.280982,0.261860341,0.315840334,2.30816841,371.013733
35282,35.281982,0.00597250974,0.26165098,2.70507813,394.235992
35283,35.282984,-0.0549431182,0.126602411,3.09572983,390.962799
35284,35.283985,-0.041633971,0.0588968396,3.5604763,457.30542
35285,35.284982,-0.0118557438,0.0433264971,4.05940056,494.579407
35286,35.285983,-0.00510676019,0.0429218598,4.56991768,508.827301
35287,35.286985,0.0020433981,0.0719560981,5.01547623,451.911652
35288,35.287986,-0.00523902755,0.111575387,5.52486038,503.703888
35289,35.288986,-0.0564547069,0.176332086,5.96226501,443.987488
35290,35.289985,-0.225160211,0.2169213,0.0983347893,421.879028
35291,35.290996,-0.493378669,0.0794520676,0.560358524,458.022217
35292,35.291984,-0.584085882,-0.367675394,0.990927219,433.260864
35293,35.292985,-0.125371158,-0.616279542,1.3668828,381.792786
35294,35.293983,0.367560685,-0.597645283,1.64458323,288.318665
35295,35.294985,0.622850001,-0.170896903,1.89862013,257.699219
35296,35.295984,0.48494336,0.163081765,2.07928896,188.515015
35297,35.296983,0.232420534,0.310537159,2.3174777,233.324371
35298,35.297985,0.0284263976,0.243111044,2.5568881,238.704132
35299,35.298986,-0.0454387926,0.1231362,2.89219618,325.542816
35300,35.299982,-0.0350303799,0.0490573272,3.26149797,364.698608
35301,35.300983,-0.00908568501,0.0245838519,3.66347933,398.130371
35302,35.301997,0.00504469778,0.0368953124,4.0235467,363.834778
35303,35.302982,0.0199624579,0.0372610465,4.43598318,407.603333
35304,35.303996,0.0233677253,0.0644259229,4.75923681,331.674652
35305,35.304984,0.0336728469,0.0829830691,5.16680288,400.067657
35306,35.305984,0.0379808582,0.127762794,5.51289415,351.39563
35307,35.306983,0.0312256664,0.198680028,5.89985704,383.47403
35308,35.307984,-0.0279629566,0.324685484,6.27714396,377.84433
35309,35.308986,-0.272170603,0.441785961,0.297226906,310.806763
35310,35.309985,-0.699867129,0.3639974,0.609465599,312.239136
35311,35.310984,-0.916978121,-0.0614728965,0.879717827,274.48996
35312,35.311982,-0.781157732,-0.296925932,1.06472111,194.11618
35313,35.312985,-0.54988724,-0.443311423,1.14246464,89.6647186
35314,35.314180,-0.268131196,-0.559497535,1.1441164,10.7635775
35315,35.315015,-0.0447266996,-0.65061146,1.08088493,-55.5899773
35316,35.315984,0.145036712,-0.74609822,0.995182991,-82.5154114
35317,35.316982,0.25429973,-0.744056463,0.940639496,-57.3069534
35318,35.317982,0.284604341,-0.648722947,0.939479828,-6.87927008
35319,35.318985,0.351244926,-0.563669264,1.01326752,65.5359879
35320,35.319984,0.465694189,-0.323007464,1.19409466,169.032822
35321,35.320986,0.514121234,-0.062387161,1.30412674,115.761787
35322,35.321985,0.430927396,0.316833079,1.62069416,296.407745
35323,35.322982,0.0461378731,0.466677994,2.00449657,374.59613
35324,35.323986,-0.23465246,0.226748019,2.45257378,440.484497
35325,35.324985,-0.178376809,0.00268992968,2.89154148,438.97583
35326,35.325982,-0.0688937679,-0.0464086011,3.43505955,532.966431
35327,35.326996,-0.0117847864,-0.0250645783,4.00174809,563.082458
35328,35.327983,-0.00141103182,0.00934932288,4.42141056,434.069519
35329,35.328983,0.00436152844,0.0255130921,4.98607731,551.761353
35330,35.329985,-0.00372812897,0.0660813525,5.55383015,565.890869
35331,35.330986,-0.0520296842,0.109448917,6.12164402,567.58551
35332,35.331982,-0.192639336,0.0812005699,0.311906338,482.942749
35333,35.332983,-0.309890777,-0.125243723,0.863446712,544.798645
35334,35.333982,-0.125225201,-0.415575862,1.27413321,424.095581
35335,35.334982,0.31330061,-0.387917697,1.82881498,541.756897
35336,35.335984,0.451286554,-0.0163128134,2.18707609,376.534454
35337,35.336985,0.258034885,0.221373931,2.57265806,385.018036
35338,35.337985,0.0737419724,0.195680037,2.93782187,367.157776
35339,35.339008,0.00341612077,0.122538142,3.33738279,396.326965
35340,35.339998,0.0145271122,0.0849205405,3.6829257,350.60733
35341,35.340982,0.0150682079,0.0617308617,4.07998228,392.466278
35342,35.341985,0.022931857,0.0670935139,4.48866987,406.962097
35343,35.342985,0.0334880464,0.0820283145,4.84493971,361.35202
35344,35.343982,0.0458725132,0.107566036,5.23169279,384.286652
35345,35.344982,0.0581154525,0.15883483,5.60856009,377.570343
35346,35.345985,0.0422908068,0.260228187,6.04256582,428.321808
35347,35.346985,-0.0766795874,0.416510582,0.0636768341,316.706848
35348,35.347982,-0.352429718,0.520998716,0.375757217,312.78363
35349,35.348989,-0.767294466,0.285501212,0.645845413,274.412842
35350,35.349985,-0.901143014,-0.0786200613,0.862352371,222.434509
35351,35.350996,-0.798697889,-0.23665826,0.972337723,121.44751
35352,35.351985,-0.652740002,-0.363550395,1.00628853,43.0018997
35353,35.352982,-0.498830914,-0.437648326,0.954317093,-42.2101707
35354,35.353982,-0.349929452,-0.539415956,0.837291718,-109.288261
35355,35.354985,-0.206496,-0.686574817,0.718883514,-117.340485
35356,35.355985,-0.0986993313,-0.890806079,0.600444794,-118.307091
35357,35.356984,-0.167781219,-0.879208803,0.534698486,-71.0494308
35358,35.357984,-0.201087758,-0.859555066,0.533302307,-8.52895164
35359,35.358986,-0.157635406,-0.856055081,0.617578506,74.7728958
35360,35.359986,-0.0292704664,-0.857425809,0.787982941,160.570862
35361,35.360994,0.161166847,-0.812972128,1.01291084,218.242493
35362,35.362000,0.385849714,-0.743840158,1.26007271,244.114716
35363,35.362984,0.545902133,-0.40850246,1.5709362,304.069489
35364,35.363986,0.509548306,0.0634747967,1.90423012,330.214325
35365,35.364982,0.279732734,0.315123081,2.25907898,352.303467
35366,35.365985,0.0266389083,0.268152297,2.60725594,348.543243
35367,35.366985,-0.0634690076,0.132957235,3.03653526,421.136475
35368,35.367982,-0.0497167706,0.0596744195,3.49917412,458.295837
35369,35.368982,-0.0204482283,0.0401519127,3.9836216,481.724823
35370,35.369985,-0.00584831461,0.0478710048,4.4263401,446.603638
35371,35.371234,-0.0087856371,0.0839776695,4.92090988,489.802429
35372,35.372000,-0.000194590539,0.104592957,5.43810844,514.344116
35373,35.372986,-0.028279461,0.162020564,5.92293549,487.751007
35374,35.373986,-0.169990167,0.216694415,0.0607094765,427.756653
35375,35.374984,-0.418015003,0.117270485,0.511900425,448.954346
35376,35.375984,-0.567842543,-0.282737195,0.932144642,423.099426
35377,35.376986,-0.229051173,-0.601083517,1.32014513,391.596191
35378,35.377986,0.253057122,-0.609006405,1.59162951,283.679871
35379,35.378984,0.612506926,-0.27375263,1.80242586,218.384857
35380,35.379984,0.52675873,0.108069927,2.01708651,215.181549
35381,35.380986,0.308430463,0.300435662,2.22131777,205.345184
35382,35.381986,0.0592173003,0.261167854,2.47787523,251.408859
35383,35.383119,-0.0396327972,0.137517616,2.7880826,304.177063
35384,35.383982,-0.0473745391,0.0540788099,3.14147615,348.307007
35385,35.384984,-0.0153142856,0.0393960029,3.47476244,334.706726
35386,35.385986,0.00539391767,0.0433805548,3.87067461,389.761597
35387,35.386982,0.0157973189,0.0365986489,4.26792192,396.373444
35388,35.387985,0.0227823555,0.0630008951,4.60193682,340.294647
35389,35.388986,0.0325310752,0.0693910718,4.94485521,342.773773
35390,35.389984,0.0420598313,0.102205768,5.31944704,371.376953
35391,35.390984,0.0465390608,0.152579889,5.68421602,365.373383
35392,35.391986,0.0396415778,0.25423947,5.99630785,317.481689
35393,35.393194,-0.0928255692,0.424762607,0.0345830917,321.16391
35394,35.394000,-0.360730886,0.512570918,0.345751762,312.171692
35395,35.395000,-0.780049682,0.329768419,0.604231834,263.918274
35396,35.395984,-0.911092699,-0.00423714332,0.777636528,182.643387
35397,35.396982,-0.860269487,-0.119041771,0.848261833,82.1106186
35398,35.397982,-0.80876869,-0.200882494,0.870772362,28.7427979
35399,35.398985,-0.713533223,-0.247936815,0.808226585,-53.2106857
35400,35.399985,-0.639060616,-0.307838947,0.750487328,-57.1037407
35401,35.400982,-0.58853811,-0.335779518,0.591845512,-148.382645
35402,35.401982,-0.562797368,-0.381938368,0.42056179,-168.7742
35403,35.402985,-0.522351265,-0.468200684,0.270003319,-152.350693
35404,35.404152,-0.54144156,-0.696698725,0.172354698,-103.205223
35405,35.404997,-0.577537537,-0.725697875,0.117804527,-59.565918
35406,35.405986,-0.574415326,-0.703493237,0.127139091,2.28376341
35407,35.406984,-0.518281996,-0.728543639,0.221785545,85.1908112
35408,35.407983,-0.421622574,-0.806175709,0.370718956,142.320084
35409,35.408986,-0.230802685,-0.864696205,0.604762077,224.657532
35410,35.409986,-0.0143225007,-0.87057972,0.834082603,228.670135
35411,35.410984,0.252430707,-0.781161666,1.14357662,301.324066
35412,35.411984,0.485608608,-0.597732127,1.44426632,300.59967
35413,35.412985,0.564529836,-0.144719824,1.78678799,338.28775
35414,35.413984,0.418470562,0.237476051,2.15120602,361.697937
35415,35.415109,0.121092886,0.299973637,2.48458004,336.179077
35416,35.415998,-0.0291965976,0.192413539,2.88031673,389.779694
35417,35.416982,-0.0558911897,0.093917124,3.3193922,433.986145
35418,35.417983,-0.0264305919,0.0508075841,3.81571484,489.932617
35419,35.418982,-0.00946162269,0.0543098971,4.23936749,430.221436
35420,35.419983,-0.000303515233,0.071091406,4.71443844,470.668091
35421,35.420982,0.00393026322,0.0933887362,5.19060421,475.526367
35422,35.421983,-0.0103649804,0.143596619,5.65619564,466.58429
35423,35.422982,-0.0618343651,0.22791788,6.05800915,408.371063
35424,35.423982,-0.271364063,0.271990746,0.217473984,439.316589
35425,35.424982,-0.570906818,0.0556402244,0.649181366,432.407623
35426,35.425992,-0.617771685,-0.394370794,1.02508545,381.622772
35427,35.426996,-0.194539443,-0.596374989,1.31090164,295.594177
35428,35.427998,0.264118344,-0.617308438,1.5614624,255.294678
35429,35.428981,0.582695544,-0.319498539,1.72237015,170.52475
35430,35.429982,0.569988787,0.027097445,1.83692169,120.384094
35431,35.430981,0.395758927,0.296436071,1.98382568,144.338943
35432,35.431982,0.127172753,0.342573643,2.1869812,197.171494
35433,35.432981,-0.0604367927,0.214148924,2.4357872,243.478317
35434,35.433982,-0.084574841,0.0694833994,2.70779037,269.021637
35435,35.434982,-0.0431630462,0.0096739633,3.04144859,327.077698
35436,35.435983,-0.00754236663,-0.00139959063,3.38543701,342.156433
35437,35.437086,0.0179359149,0.00529007241,3.74051666,353.738495
35438,35.437995,0.020197453,0.0216586404,4.05235672,316.045349
35439,35.438984,0.0260179099,0.0331115425,4.39588547,340.833557
35440,35.439985,0.0346930809,0.0387287736,4.72921753,334.038666
35441,35.440984,0.0403335616,0.0574691296,5.06233215,333.221558
35442,35.441985,0.0459190831,0.0854600742,5.34110451,284.26944
35443,35.442984,0.0650407448,0.124162778,5.58076477,244.267517
35444,35.443985,0.0871952847,0.192935646,5.8663559,281.509796
35445,35.444984,0.106208935,0.303680897,6.08819485,227.783249
35446,35.445985,0.0115868468,0.507611632,0.0470690727,240.732361
35447,35.446985,-0.182483032,0.70191437,0.257193089,213.188217
35448,35.448210,-0.471768737,0.535817802,0.401907444,151.68457
35449,35.448998,-0.739335299,0.32036531,0.480502605,86.1043243
35450,35.449999,-0.90156877,0.19720614,0.471384525,0.637627602
35451,35.450983,-0.898290038,0.263868481,0.374094486,-87.2192307
35452,35.451984,-0.855376244,0.393890738,0.220989704,-146.262955
35453,35.452983,-0.778265655,0.546923697,0.0451207161,-172.749283
35454,35.453984,-0.523345113,0.801332772,6.09801102,-224.425919
35455,35.454983,-0.269096404,0.906131864,5.85577011,-240.32933
35456,35.455984,-0.0169042051,0.925906301,5.59170151,-261.638458
35457,35.456983,0.158032686,0.910888731,5.4066925,-192.696808
35458,35.457984,0.426306129,0.718490124,5.10933113,-286.942963
35459,35.458983,0.573426723,0.319817007,4.7987175,-308.027039
35460,35.459985,0.493477315,-0.116261467,4.4769516,-320.328552
35461,35.460997,0.254978001,-0.319807351,4.1875515,-292.493683
35462,35.461982,-0.00322005153,-0.279552788,3.82276726,-357.545929
35463,35.462981,-0.068450734,-0.128805175,3.42377853,-394.669434
35464,35.463982,-0.0398308448,-0.0578480288,3.04579735,-379.583313
35465,35.464981,-0.0155619625,-0.0380296856,2.58739471,-450.476227
35466,35.465982,0.0023973221,-0.0360423774,2.11090469,-473.713409
35467,35.466981,0.00875297561,-0.0472556502,1.6451416,-466.512054
35468,35.467982,0.00432035234,-0.0710476041,1.23517418,-415.690643
35469,35.468981,-0.00480037183,-0.117868297,0.781936646,-449.554596
35470,35.469982,-0.0559559762,-0.197746038,0.338895798,-443.628906
35471,35.471000,-0.236840397,-0.230056301,6.19505215,-428.713379
35472,35.471995,-0.510098398,-0.130019203,5.86820889,-337.162842
35473,35.472986,-0.713832021,0.29392764,5.52229977,-345.217529
35474,35.473986,-0.358209252,0.573978484,5.22895718,-298.569855
35475,35.474982,0.131579846,0.661736012,5.00028133,-235.830383
35476,35.475986,0.544690073,0.528713107,4.86831188,-142.589264
35477,35.476982,0.60520184,0.172404557,4.75958157,-112.35173
35478,35.477986,0.512996614,-0.148958176,4.65134716,-108.719009
35479,35.478982,0.302064478,-0.357446015,4.51134396,-136.852814
35480,35.479986,0.0103280153,-0.365711004,4.30711269,-197.372803
35481,35.480982,-0.146527037,-0.187299147,4.0379591,-261.774628
35482,35.481986,-0.128366917,-0.0313410722,3.72506237,-307.597809
35483,35.482996,-0.0436613038,0.027504161,3.38986874,-332.307678
35484,35.483986,-0.00597737078,0.0279926844,3.02560329,-360.983002
35485,35.484982,0.0200452171,0.00736524863,2.67122936,-354.979309
35486,35.485985,0.0227912534,-0.0156703107,2.30655575,-363.704559
35487,35.486982,0.0298161469,-0.0148711912,2.00469112,-308.087982
35488,35.487986,0.0340749696,-0.0360118672,1.66214657,-339.186646
35489,35.488981,0.0402799957,-0.052539777,1.32923794,-333.476746
35490,35.489986,0.04759923,-0.0763926953,1.00704479,-323.345367
35491,35.490981,0.060000319,-0.124285474,0.786196709,-231.214828
35492,35.491986,0.0674939379,-0.190376088,0.498152733,-282.505585
35493,35.493018,0.0594234765,-0.317147255,0.219176292,-279.225525
35494,35.493996,0.0292262826,-0.478141993,0.00335979462,-222.220673
35495,35.494985,-0.24631542,-0.637183189,6.06157351,-224.814789
35496,35.495986,-0.502771676,-0.457530022,5.88888597,-177.94931
35497,35.496985,-0.796838462,-0.155319214,5.79076815,-106.278145
35498,35.497986,-0.868976116,-0.0288986042,5.76769304,-31.6263046
35499,35.498985,-0.847738683,-0.0707154721,5.84066439,62.2488098
35500,35.499986,-0.862243652,-0.174469769,5.98913622,139.563126
35501,35.500985,-0.802585542,-0.369641751,6.20217562,205.455246
35502,35.501986,-0.638328254,-0.655265987,0.143904686,222.802231
35503,35.502985,-0.397053033,-0.808669865,0.432032585,281.495728
35504,35.503986,-0.107003197,-0.868367314,0.742491722,307.409821
35505,35.504997,0.14966318,-0.821822882,1.02608776,285.939423
35506,35.505999,0.413705409,-0.744949937,1.32622433,298.749908
35507,35.506986,0.562642694,-0.302211881,1.67924023,347.511658
35508,35.507986,0.48268646,0.132027537,2.05438519,372.251129
35509,35.508984,0.209311411,0.315697134,2.43000317,375.220947
35510,35.509984,0.0161944367,0.234414458,2.78462124,356.688446
35511,35.510986,-0.0350877531,0.124691308,3.21231747,420.57077
35512,35.511985,-0.0310999304,0.0629467219,3.70751858,487.529175
35513,35.512983,-0.0083520608,0.0615656041,4.13114452,429.932922
35514,35.513982,-0.00208327826,0.066715762,4.61680508,480.155792
35515,35.514982,0.00424126908,0.0893403143,5.10378933,486.187592
35516,35.515985,-0.00618225895,0.133895352,5.56960964,467.867004
35517,35.516998,-0.0557274297,0.213334396,5.98202419,418.047363
35518,35.517984,-0.251492262,0.26040557,0.13807106,437.200287
35519,35.518984,-0.557379603,0.112523496,0.580814362,442.145844
35520,35.519986,-0.642648757,-0.343757689,0.97918129,402.773376
35521,35.520981,-0.253575653,-0.587795854,1.27658653,308.125397
35522,35.521985,0.211840123,-0.626895487,1.54962158,276.780579
35523,35.522984,0.578035295,-0.364969879,1.7332325,193.088516
35524,35.523986,0.566462517,0.0228701849,1.88160324,153.066574
35525,35.524986,0.387599558,0.275801033,2.01811409,138.269958
35526,35.525984,0.122703247,0.324403852,2.20993614,186.452148
35527,35.526984,-0.0508411564,0.217037052,2.45850182,242.191544
35528,35.527995,-0.0774695799,0.0839364827,2.73049927,268.865692
35529,35.528982,-0.0413196906,0.0142051987,3.0636673,326.618408
35530,35.529985,-0.00439401157,0.00672287913,3.41851425,351.873291
35531,35.530984,0.00993468519,0.0131920921,3.78469086,364.675446
35532,35.531984,0.0229369849,0.0223675482,4.1076355,327.128754
35533,35.532982,0.0252823923,0.0368380547,4.46226501,351.93454
35534,35.533983,0.0362686627,0.0441008694,4.80670166,345.141785
35535,35.534985,0.0379547924,0.0715042353,5.15092087,344.32489
35536,35.535986,0.0517940931,0.0950144976,5.4407959,295.374268
35537,35.536983,0.0669895932,0.151632488,5.70155716,264.357391
35538,35.537983,0.0735018998,0.235896036,6.00917339,303.320007
35539,35.538998,-0.0106223356,0.399832547,0.00223588943,278.89859
35540,35.539985,-0.182802036,0.588490427,0.223875523,227.469788
35541,35.540984,-0.533551753,0.54309845,0.44435358,221.294693
35542,35.541986,-0.875631392,0.198798358,0.589289188,152.659149
35543,35.542986,-0.889829516,0.0544295162,0.657099247,76.5227661
35544,35.543985,-0.888304114,0.0494929105,0.636963367,-10.2125864
35545,35.544985,-0.930939794,0.104581684,0.539439678,-88.5217209
35546,35.545982,-0.912775397,0.233714059,0.386329174,-146.419312
35547,35.546983,-0.863396347,0.401163787,0.210460186,-172.769516
35548,35.547982,-0.662696838,0.689985037,6.26335049,-224.428345
35549,35.548983,-0.413264006,0.844816208,6.01032257,-250.029663
35550,35.549982,-0.165527895,0.935222268,5.75681305,-253.10144
35551,35.551000,0.0156359002,0.934289932,5.56235123,-200.373398
35552,35.551986,0.290557683,0.857693434,5.26478767,-287.864471
35553,35.552982,0.522273719,0.555800378,4.95416832,-308.137665
35554,35.553984,0.567046463,0.109334715,4.63240433,-320.341827
35555,35.554984,0.404191881,-0.241271228,4.33213615,-302.265808
35556,35.555982,0.111601628,-0.327290863,3.97798729,-348.949951
35557,35.556983,-0.0514237136,-0.198921576,3.60095978,-374.095032
35558,35.557996,-0.0550149158,-0.0892222673,3.16910553,-425.967529
35559,35.558984,-0.021538239,-0.0487615988,2.77955818,-393.112427
35560,35.559984,0.0105962409,-0.0677310079,2.29279709,-477.37616
35561,35.560982,0.00291852979,-0.0424915031,1.80459023,-486.93335
35562,35.561984,0.0136780581,-0.073128961,1.37191772,-438.125153
35563,35.562996,0.000427417224,-0.1087301,0.895975113,-472.230743
35564,35.563984,-0.0365153886,-0.187670633,0.430225372,-466.334045
35565,35.564985,-0.21015954,-0.247570053,6.2605505,-454.228516
35566,35.565983,-0.477575511,-0.166520983,5.89078426,-378.317963
35567,35.566982,-0.70939362,0.257271856,5.51219082,-378.730713
35568,35.567986,-0.35769245,0.59112668,5.1757803,-340.685089
35569,35.568985,0.163888499,0.647068381,4.90381908,-278.97821
35570,35.569982,0.558067918,0.436384857,4.72856045,-185.863998
35571,35.570983,0.591464281,0.0560596548,4.58713055,-146.113495
35572,35.571985,0.435211539,-0.241754413,4.44642544,-141.341751
35573,35.572983,0.173860088,-0.343691438,4.26336193,-178.864105
35574,35.573996,-0.0271357819,-0.262220919,4.05821896,-202.41301
35575,35.574984,-0.0828031525,-0.123790577,3.77844906,-271.904938
35576,35.575983,-0.0545247756,-0.0207350049,3.42251492,-347.305573
35577,35.576985,-0.0103410864,-0.00405123457,3.11032772,-315.565369
35578,35.577984,0.0113351215,-0.00792243611,2.74655819,-358.970276
35579,35.578986,0.0222437959,-0.00276930584,2.3816824,-364.183655
35580,35.579982,0.028360812,-0.0258884709,2.01679134,-364.809479
35581,35.580983,0.0347915255,-0.0471126363,1.69391537,-327.106628
35582,35.581984,0.0411608405,-0.0599406809,1.340415,-350.915649
35583,35.582986,0.0495478623,-0.0874747559,0.996775627,-344.327789
35584,35.583982,0.0509696156,-0.136071369,0.712515831,-290.332947
35585,35.584982,0.0562947765,-0.222459018,0.433623314,-280.168091
35586,35.585996,0.0177446883,-0.37315771,0.133849144,-297.816284
35587,35.586984,-0.178605825,-0.511725783,6.13781023,-281.063446
35588,35.587983,-0.514786482,-0.496102542,5.89050722,-250.746841
35589,35.588986,-0.82467103,-0.132387161,5.70684481,-190.49646
35590,35.589985,-0.860997498,0.0981169418,5.587502,-126.655685
35591,35.590982,-0.843218267,0.198614925,5.55348635,-43.5096169
35592,35.591984,-0.760546923,0.238778234,5.62622118,60.8223076
35593,35.592985,-0.689872622,0.257476807,5.75370455,120.523468
35594,35.593986,-0.664325476,0.245170668,5.94530916,184.30127
35595,35.594984,-0.668344378,0.20661135,6.16976595,220.262848
35596,35.595983,-0.702033401,0.0507320128,0.0802488327,196.271286
35597,35.596996,-0.678542852,-0.0769154057,0.27326107,193.394226
35598,35.597984,-0.600856006,-0.253404021,0.434782982,164.743301
35599,35.598984,-0.45788908,-0.476418763,0.564146996,132.995483
35600,35.599984,-0.220428064,-0.720741272,0.650847435,91.4475708
35601,35.600986,-0.00958866999,-0.857652366,0.747141838,95.8942566
35602,35.601986,0.0216800608,-0.841509461,0.805602074,62.2275848
35603,35.602984,0.139581233,-0.809498429,0.964400291,149.126953
35604,35.603984,0.312783599,-0.713075995,1.15685177,187.890564
35605,35.604986,0.496346414,-0.512833059,1.43404293,268.093842
35606,35.605986,0.521013498,-0.0684057623,1.74455929,306.05658
35607,35.606986,0.381765008,0.25350076,2.07678127,329.496857
35608,35.607996,0.105636753,0.309064746,2.40946865,332.313568
35609,35.608985,-0.0504493155,0.186958387,2.81569576,398.758698
35610,35.609982,-0.0620696731,0.0699808896,3.26550198,444.509949
35611,35.610982,-0.0239116251,0.0504798107,3.70864773,443.181915
35612,35.611985,-0.0111473436,0.0442363322,4.20531368,491.271454
35613,35.612985,-0.000455557369,0.0527282879,4.71371365,506.566589
35614,35.613982,0.000394596718,0.0804474205,5.21177578,498.88324
35615,35.614984,-0.0240293778,0.124576375,5.64605618,440.818237
35616,35.615986,-0.100503206,0.199818373,6.1319418,481.465424
35617,35.616982,-0.328277707,0.168644875,0.330179214,481.339874
35618,35.618000,-0.563523412,-0.13048327,0.784931183,457.436737
35619,35.618982,-0.373042732,-0.556372166,1.16132736,384.627319
35620,35.619997,0.191573054,-0.614317,1.53605843,375.885651
35621,35.620982,0.590629578,-0.351650953,1.83296204,304.897736
35622,35.621985,0.539386034,0.0937661529,2.08375931,256.411499
35623,35.622985,0.321807384,0.274862885,2.27801132,200.632675
35624,35.623982,0.0786196291,0.260257989,2.5377388,253.886063
35625,35.624982,-0.0265704524,0.15075551,2.85308266,309.028473
35626,35.625985,-0.0280625038,0.0698476881,3.19668388,339.989777
35627,35.626986,-0.0012974476,0.0480772592,3.53001785,333.937378
35628,35.627984,0.0140661411,0.0341270901,3.91747284,382.063416
35629,35.628985,0.0184942577,0.0401820429,4.30607605,387.840607
35630,35.629982,0.0253821462,0.0561668798,4.65123367,349.452026
35631,35.630984,0.0369171277,0.073507145,5.03894043,383.925842
35632,35.632000,0.0458269492,0.105777755,5.41668129,378.29364
35633,35.632984,0.0556994379,0.161077827,5.72262001,313.252289
35634,35.633986,0.0447143912,0.271342903,6.03119755,309.189453
35635,35.634982,-0.0903769359,0.422987729,0.0782227516,328.101776
35636,35.635985,-0.393788666,0.539701223,0.376528263,301.272034
35637,35.636986,-0.804367125,0.281571984,0.631001949,259.25415
35638,35.637984,-0.903689146,-0.0316344537,0.79823637,176.613007
35639,35.638983,-0.827954054,-0.181266546,0.909674168,118.196854
35640,35.639986,-0.727258086,-0.271288872,0.912042141,14.1886463
35641,35.640986,-0.645941794,-0.305797398,0.82578516,-75.8939819
35642,35.641982,-0.563168526,-0.37071237,0.716067791,-106.104828
35643,35.643000,-0.495323211,-0.443816483,0.562697887,-148.530029
35644,35.643984,-0.438153744,-0.577293038,0.408400059,-153.622849
35645,35.644986,-0.401823252,-0.835288227,0.308024883,-105.737045
35646,35.645986,-0.470782071,-0.806069314,0.230373859,-80.5886688
35647,35.646983,-0.496142566,-0.769130349,0.228724003,-9.67406559
35648,35.647984,-0.433743924,-0.790761948,0.325783253,86.1344757
35649,35.648986,-0.321227282,-0.840367734,0.468096256,136.432709
35650,35.649982,-0.11769066,-0.871056259,0.708467007,229.766418
35651,35.650985,0.134199798,-0.819619954,0.994074345,279.767578
35652,35.651985,0.410972089,-0.726438165,1.32379675,324.569885
35653,35.652982,0.544782519,-0.341688514,1.62209082,300.848053
35654,35.653996,0.483521491,0.0993059948,1.99523783,365.897614
35655,35.654985,0.234083086,0.309472352,2.3369956,344.056274
35656,35.655982,0.00400609383,0.237771109,2.75969648,414.806519
35657,35.656984,-0.0367612727,0.125662014,3.15216017,394.568054
35658,35.657986,-0.0322358981,0.0629774854,3.63985205,478.332184
35659,35.658986,-0.0219268221,0.0579366982,4.1508708,507.540771
35660,35.659984,-0.00601360342,0.0642609149,4.6197772,472.739655
35661,35.660984,-0.00216637552,0.0963767245,5.04784822,432.652893
35662,35.661986,-0.0169510096,0.144198343,5.56308985,506.992493
35663,35.662986,-0.0900334045,0.214343265,6.08018351,515.916382
35664,35.663984,-0.320317239,0.237132132,0.229772568,441.144653
35665,35.664984,-0.594541728,-0.0305898506,0.692390442,460.610291
35666,35.665997,-0.489654332,-0.499033004,1.12400818,434.505585
35667,35.666982,-0.00727354363,-0.625552356,1.3969059,289.265533
35668,35.667985,0.462924242,-0.553458571,1.65408897,260.733154
35669,35.668986,0.607626557,-0.116836987,1.8899889,238.474152
35670,35.669984,0.436785638,0.226407662,2.10448742,216.968964
